Month,Year,County,Med_Sales,Rec_Sales,Med_Blank_Code,Rec_Blank_Code
12,2017,Montrose,,,NR,NL
12,2017,Morgan,,920406,NR,
12,2017,Otero,,,NR,NL
12,2017,Ouray,,442518,NR,
12,2017,Park,,367718,NR,
12,2017,Phillips,,,NL,NL
12,2017,Pitkin,60311,1271300,,
12,2017,Prowers,,,NL,NL
12,2017,Pueblo,514218,3707967,,
12,2017,Rio Blanco,,,NL,NL
12,2017,Rio Grande,,,NL,NL
12,2017,Routt,177246,956589,,
12,2017,Saguache,,98676,NL,
12,2017,San Juan,,,NL,NR
12,2017,San Miguel,,395334,NR,
12,2017,Sedgwick,,,NR,NR
12,2017,Summit,126502,2533302,,
12,2017,Teller,,,NL,NL
12,2017,Washington,,,NL,NL
12,2017,Weld,415204,2571924,,
12,2017,Yuma,,,NL,NL
