stateabbrv,statename,stfips,areatyname,areaname,areatype,area,periodyear,periodtype,pertypdesc,period,inctype,incdesc,incsource,incsrcdesc,income,incrank,population,releasedate
US,U.S.A.,0,United States,United States,0,0,1955,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1954,0,165058000,20140612
US,U.S.A.,0,United States,United States,0,0,1956,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2062,0,168078000,20140612
US,U.S.A.,0,United States,United States,0,0,1957,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2141,0,171178000,20140612
US,U.S.A.,0,United States,United States,0,0,1958,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2163,0,174153000,20140612
US,U.S.A.,0,United States,United States,0,0,1959,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2262,0,177136000,20140612
US,U.S.A.,0,United States,United States,0,0,1960,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2323,0,179972000,20140612
US,U.S.A.,0,United States,United States,0,0,1961,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2386,0,182976000,20140612
US,U.S.A.,0,United States,United States,0,0,1962,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2499,0,185739000,20140612
US,U.S.A.,0,United States,United States,0,0,1963,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2589,0,188434000,20140612
US,U.S.A.,0,United States,United States,0,0,1964,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2736,0,191085000,20140612
US,U.S.A.,0,United States,United States,0,0,1965,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2919,0,193460000,20140612
US,U.S.A.,0,United States,United States,0,0,1966,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),3135,0,195499000,20140612
US,U.S.A.,0,United States,United States,0,0,1967,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),3328,0,197375000,20140612
US,U.S.A.,0,United States,United States,0,0,1968,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),3616,0,199312000,20140612
US,U.S.A.,0,United States,United States,0,0,1969,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),3930,0,201298000,20151119
US,U.S.A.,0,United States,United States,0,0,1970,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),4196,0,203798722,20151119
US,U.S.A.,0,United States,United States,0,0,1971,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),4468,0,206817509,20151119
US,U.S.A.,0,United States,United States,0,0,1972,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),4853,0,209274882,20151119
US,U.S.A.,0,United States,United States,0,0,1973,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),5352,0,211349205,20151119
US,U.S.A.,0,United States,United States,0,0,1974,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),5824,0,213333635,20151119
US,U.S.A.,0,United States,United States,0,0,1975,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),6312,0,215456585,20151119
US,U.S.A.,0,United States,United States,0,0,1976,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),6856,0,217553859,20151119
US,U.S.A.,0,United States,United States,0,0,1977,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),7494,0,219760875,20151119
US,U.S.A.,0,United States,United States,0,0,1978,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),8338,0,222098244,20151119
US,U.S.A.,0,United States,United States,0,0,1979,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),9212,0,224568579,20151119
US,U.S.A.,0,United States,United States,0,0,1980,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),10153,0,227224719,20151119
US,U.S.A.,0,United States,United States,0,0,1981,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),11262,0,229465744,20151119
US,U.S.A.,0,United States,United States,0,0,1982,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),11947,0,231664432,20151119
US,U.S.A.,0,United States,United States,0,0,1983,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),12652,0,233792014,20151119
US,U.S.A.,0,United States,United States,0,0,1984,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),13860,0,235824907,20151119
US,U.S.A.,0,United States,United States,0,0,1984,1,Annual,0,3,Median Household Income - United States Census,1,Census,22415,0,235824902,
US,U.S.A.,0,United States,United States,0,0,1985,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),14719,0,237923734,20151119
US,U.S.A.,0,United States,United States,0,0,1985,1,Annual,0,3,Median Household Income - United States Census,1,Census,23618,0,237923795,
US,U.S.A.,0,United States,United States,0,0,1986,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),15459,0,240132831,20151119
US,U.S.A.,0,United States,United States,0,0,1986,1,Annual,0,3,Median Household Income - United States Census,1,Census,24897,0,240132887,
US,U.S.A.,0,United States,United States,0,0,1987,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),16265,0,242288936,20151119
US,U.S.A.,0,United States,United States,0,0,1987,1,Annual,0,3,Median Household Income - United States Census,1,Census,25986,0,242288918,
US,U.S.A.,0,United States,United States,0,0,1988,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),17426,0,244499004,20151119
US,U.S.A.,0,United States,United States,0,0,1988,1,Annual,0,3,Median Household Income - United States Census,1,Census,27225,0,244498982,
US,U.S.A.,0,United States,United States,0,0,1989,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),18653,0,246819222,20151119
US,U.S.A.,0,United States,United States,0,0,1989,1,Annual,0,3,Median Household Income - United States Census,1,Census,28906,0,246819230,
US,U.S.A.,0,United States,United States,0,0,1990,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),19591,0,249622814,20151119
US,U.S.A.,0,United States,United States,0,0,1990,1,Annual,0,3,Median Household Income - United States Census,1,Census,29943,0,248845816,
US,U.S.A.,0,United States,United States,0,0,1991,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),19985,0,252980941,20151119
US,U.S.A.,0,United States,United States,0,0,1991,1,Annual,0,3,Median Household Income - United States Census,1,Census,30126,0,252980941,
US,U.S.A.,0,United States,United States,0,0,1992,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),21060,0,256514224,20151119
US,U.S.A.,0,United States,United States,0,0,1992,1,Annual,0,3,Median Household Income - United States Census,1,Census,30636,0,256514224,
US,U.S.A.,0,United States,United States,0,0,1993,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),21698,0,259918588,20151119
US,U.S.A.,0,United States,United States,0,0,1993,1,Annual,0,3,Median Household Income - United States Census,1,Census,31241,0,259918588,
US,U.S.A.,0,United States,United States,0,0,1994,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),22538,0,263125821,20151119
US,U.S.A.,0,United States,United States,0,0,1994,1,Annual,0,3,Median Household Income - United States Census,1,Census,32264,0,263125821,
US,U.S.A.,0,United States,United States,0,0,1995,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),23568,0,266278393,20151119
US,U.S.A.,0,United States,United States,0,0,1995,1,Annual,0,3,Median Household Income - United States Census,1,Census,34076,0,266278393,
US,U.S.A.,0,United States,United States,0,0,1996,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),24728,0,269394284,20151119
US,U.S.A.,0,United States,United States,0,0,1996,1,Annual,0,3,Median Household Income - United States Census,1,Census,35492,0,269394284,
US,U.S.A.,0,United States,United States,0,0,1997,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),25950,0,272646925,20151119
US,U.S.A.,0,United States,United States,0,0,1997,1,Annual,0,3,Median Household Income - United States Census,1,Census,37005,0,272646925,
US,U.S.A.,0,United States,United States,0,0,1998,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),27510,0,275854104,20160928
US,U.S.A.,0,United States,United States,0,0,1998,1,Annual,0,3,Median Household Income - United States Census,1,Census,38885,0,275854104,
US,U.S.A.,0,United States,United States,0,0,1999,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),28627,0,279040168,20160928
US,U.S.A.,0,United States,United States,0,0,1999,1,Annual,0,3,Median Household Income - United States Census,1,Census,40696,0,279040168,
US,U.S.A.,0,United States,United States,0,0,2000,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),30602,0,282162411,20160928
US,U.S.A.,0,United States,United States,0,0,2000,1,Annual,0,3,Median Household Income - United States Census,1,Census,41990,0,281421906,
US,U.S.A.,0,United States,United States,0,0,2001,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),31540,0,284968955,20160928
US,U.S.A.,0,United States,United States,0,0,2001,1,Annual,0,3,Median Household Income - United States Census,1,Census,42228,0,285081556,
US,U.S.A.,0,United States,United States,0,0,2002,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),31815,0,287625193,20160928
US,U.S.A.,0,United States,United States,0,0,2002,1,Annual,0,3,Median Household Income - United States Census,1,Census,42409,0,287803914,
US,U.S.A.,0,United States,United States,0,0,2003,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),32692,0,290107933,20160928
US,U.S.A.,0,United States,United States,0,0,2003,1,Annual,0,3,Median Household Income - United States Census,1,Census,43318,0,290326418,
US,U.S.A.,0,United States,United States,0,0,2004,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),34316,0,292805298,20160928
US,U.S.A.,0,United States,United States,0,0,2004,1,Annual,0,3,Median Household Income - United States Census,1,Census,44334,0,293045739,
US,U.S.A.,0,United States,United States,0,0,2005,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),35904,0,295516599,20160928
US,U.S.A.,0,United States,United States,0,0,2005,1,Annual,0,3,Median Household Income - United States Census,1,Census,46326,0,295753151,
US,U.S.A.,0,United States,United States,0,0,2006,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),38144,0,298379912,20160928
US,U.S.A.,0,United States,United States,0,0,2006,1,Annual,0,3,Median Household Income - United States Census,1,Census,48201,0,298593212,
US,U.S.A.,0,United States,United States,0,0,2007,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),39821,0,301231207,20160928
US,U.S.A.,0,United States,United States,0,0,2007,1,Annual,0,3,Median Household Income - United States Census,1,Census,50233,0,301579895,
US,U.S.A.,0,United States,United States,0,0,2008,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),41082,0,304093966,20160928
US,U.S.A.,0,United States,United States,0,0,2008,1,Annual,0,3,Median Household Income - United States Census,1,Census,50303,0,304374846,
US,U.S.A.,0,United States,United States,0,0,2008,1,Annual,0,5,"Dividends, Interest, and Rent Income - Bureau of Economic Analysis",3,Bureau of Economic Analysis (BEA),12484637876,0,304093966,
US,U.S.A.,0,United States,United States,0,0,2008,1,Annual,0,6,Transfer Payments - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),41055,0,304093966,
US,U.S.A.,0,United States,United States,0,0,2009,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),39376,0,306771529,20160928
US,U.S.A.,0,United States,United States,0,0,2009,1,Annual,0,3,Median Household Income - United States Census,1,Census,50221,0,307006550,
US,U.S.A.,0,United States,United States,0,0,2009,1,Annual,0,5,"Dividends, Interest, and Rent Income - Bureau of Economic Analysis",3,Bureau of Economic Analysis (BEA),12079444000,0,306771529,
US,U.S.A.,0,United States,United States,0,0,2009,1,Annual,0,6,Transfer Payments - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),39376,0,306771529,
US,U.S.A.,0,United States,United States,0,0,2010,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),40277,0,309346863,20160928
US,U.S.A.,0,United States,United States,0,0,2010,1,Annual,0,3,Median Household Income - United States Census,1,Census,50046,0,308745538,
US,U.S.A.,0,United States,United States,0,0,2010,1,Annual,0,5,"Dividends, Interest, and Rent Income - Bureau of Economic Analysis",3,Bureau of Economic Analysis (BEA),12257037461,0,309347057,
US,U.S.A.,0,United States,United States,0,0,2010,1,Annual,0,6,Transfer Payments - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),39622,0,309347057,
US,U.S.A.,0,United States,United States,0,0,2011,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),42453,0,311718857,20160928
US,U.S.A.,0,United States,United States,0,0,2011,1,Annual,0,5,"Dividends, Interest, and Rent Income - Bureau of Economic Analysis",3,Bureau of Economic Analysis (BEA),12706232483,0,311721632,
US,U.S.A.,0,United States,United States,0,0,2011,1,Annual,0,6,Transfer Payments - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),40761,0,311721632,
US,U.S.A.,0,United States,United States,0,0,2012,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),44267,0,314102623,20160928
US,U.S.A.,0,United States,United States,0,0,2012,1,Annual,0,5,"Dividends, Interest, and Rent Income - Bureau of Economic Analysis",3,Bureau of Economic Analysis (BEA),13102495790,0,314112078,
US,U.S.A.,0,United States,United States,0,0,2012,1,Annual,0,6,Transfer Payments - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),41713,0,314112078,
US,U.S.A.,0,United States,United States,0,0,2013,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),44462,0,316427395,20160928
US,U.S.A.,0,United States,United States,0,0,2013,1,Annual,0,5,"Dividends, Interest, and Rent Income - Bureau of Economic Analysis",3,Bureau of Economic Analysis (BEA),13074510408,0,316497531,
US,U.S.A.,0,United States,United States,0,0,2013,1,Annual,0,6,Transfer Payments - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),41310,0,316497531,
US,U.S.A.,0,United States,United States,0,0,2014,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),46494,1,318563456,20180808
US,U.S.A.,0,United States,United States,0,0,2014,1,Annual,0,5,"Dividends, Interest, and Rent Income - Bureau of Economic Analysis",3,Bureau of Economic Analysis (BEA),13457845359,0,318857056,
US,U.S.A.,0,United States,United States,0,0,2014,1,Annual,0,6,Transfer Payments - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),42207,0,318857056,
US,U.S.A.,0,United States,United States,0,0,2015,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),48451,1,320896618,20180808
US,U.S.A.,0,United States,United States,0,0,2015,1,Annual,0,5,"Dividends, Interest, and Rent Income - Bureau of Economic Analysis",3,Bureau of Economic Analysis (BEA),14118263980,1,320896618,20170711
US,U.S.A.,0,United States,United States,0,0,2015,1,Annual,0,6,Transfer Payments - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),43996,1,320896618,20170711
US,U.S.A.,0,United States,United States,0,0,2016,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),49246,1,323127513,20180808
US,U.S.A.,0,United States,United States,0,0,2017,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),50392,1,325719178,20180808
CO,Colorado,8,State,Colorado,1,0,1929,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),635288000,31,1008000,20140612
CO,Colorado,8,State,Colorado,1,0,1929,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),630,20,1008000,20140612
CO,Colorado,8,State,Colorado,1,0,1930,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),596454000,31,1040000,20140612
CO,Colorado,8,State,Colorado,1,0,1930,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),574,19,1040000,20140612
CO,Colorado,8,State,Colorado,1,0,1931,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),498097000,31,1056000,20140612
CO,Colorado,8,State,Colorado,1,0,1931,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),472,21,1056000,20140612
CO,Colorado,8,State,Colorado,1,0,1932,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),379940000,32,1066000,20140612
CO,Colorado,8,State,Colorado,1,0,1932,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),356,23,1066000,20140612
CO,Colorado,8,State,Colorado,1,0,1933,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),378119000,32,1071000,20140612
CO,Colorado,8,State,Colorado,1,0,1933,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),353,19,1071000,20140612
CO,Colorado,8,State,Colorado,1,0,1934,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),399173000,32,1075000,20140612
CO,Colorado,8,State,Colorado,1,0,1934,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),371,23,1075000,20140612
CO,Colorado,8,State,Colorado,1,0,1935,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),479858000,31,1078000,20140612
CO,Colorado,8,State,Colorado,1,0,1935,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),445,22,1078000,20140612
CO,Colorado,8,State,Colorado,1,0,1936,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),590209000,30,1090000,20140612
CO,Colorado,8,State,Colorado,1,0,1936,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),541,18,1090000,20140612
CO,Colorado,8,State,Colorado,1,0,1937,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),589259000,30,1104000,20140612
CO,Colorado,8,State,Colorado,1,0,1937,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),534,22,1104000,20140612
CO,Colorado,8,State,Colorado,1,0,1938,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),564357000,31,1112000,20140612
CO,Colorado,8,State,Colorado,1,0,1938,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),508,19,1112000,20140612
CO,Colorado,8,State,Colorado,1,0,1939,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),581245000,31,1120000,20140612
CO,Colorado,8,State,Colorado,1,0,1939,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),519,20,1120000,20140612
CO,Colorado,8,State,Colorado,1,0,1940,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),619492000,31,1130000,20140612
CO,Colorado,8,State,Colorado,1,0,1940,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),548,21,1130000,20140612
CO,Colorado,8,State,Colorado,1,0,1941,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),735820000,32,1124000,20140612
CO,Colorado,8,State,Colorado,1,0,1941,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),655,22,1124000,20140612
CO,Colorado,8,State,Colorado,1,0,1942,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1038255000,32,1133000,20140612
CO,Colorado,8,State,Colorado,1,0,1942,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),916,21,1133000,20140612
CO,Colorado,8,State,Colorado,1,0,1943,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1228025000,34,1151000,20140612
CO,Colorado,8,State,Colorado,1,0,1943,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1067,22,1151000,20140612
CO,Colorado,8,State,Colorado,1,0,1944,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1221172000,35,1124000,20140612
CO,Colorado,8,State,Colorado,1,0,1944,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1086,25,1124000,20140612
CO,Colorado,8,State,Colorado,1,0,1945,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1349989000,33,1113000,20140612
CO,Colorado,8,State,Colorado,1,0,1945,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1213,20,1113000,20140612
CO,Colorado,8,State,Colorado,1,0,1946,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1473239000,33,1196000,20140612
CO,Colorado,8,State,Colorado,1,0,1946,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1232,20,1196000,20140612
CO,Colorado,8,State,Colorado,1,0,1947,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1696758000,30,1236000,20140612
CO,Colorado,8,State,Colorado,1,0,1947,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1373,20,1236000,20140612
CO,Colorado,8,State,Colorado,1,0,1948,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1865969000,31,1263000,20140612
CO,Colorado,8,State,Colorado,1,0,1948,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1477,18,1263000,20140612
CO,Colorado,8,State,Colorado,1,0,1949,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1897217000,30,1295000,20140612
CO,Colorado,8,State,Colorado,1,0,1949,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1465,15,1295000,20140612
CO,Colorado,8,State,Colorado,1,0,1950,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2078836000,31,1325000,20140612
CO,Colorado,8,State,Colorado,1,0,1950,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1569,21,1325000,20140612
CO,Colorado,8,State,Colorado,1,0,1951,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2471192000,30,1326000,20140612
CO,Colorado,8,State,Colorado,1,0,1951,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1864,14,1326000,20140612
CO,Colorado,8,State,Colorado,1,0,1952,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2666223000,30,1365000,20140612
CO,Colorado,8,State,Colorado,1,0,1952,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1953,15,1365000,20140612
CO,Colorado,8,State,Colorado,1,0,1953,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2693070000,30,1431000,20140612
CO,Colorado,8,State,Colorado,1,0,1953,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1882,21,1431000,20140612
CO,Colorado,8,State,Colorado,1,0,1954,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2773107000,29,1493000,20140612
CO,Colorado,8,State,Colorado,1,0,1954,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1857,19,1493000,20140612
CO,Colorado,8,State,Colorado,1,0,1955,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),3018631000,29,1546000,20140612
CO,Colorado,8,State,Colorado,1,0,1955,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),1953,19,1546000,20140612
CO,Colorado,8,State,Colorado,1,0,1956,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),3331238000,29,1625000,20140612
CO,Colorado,8,State,Colorado,1,0,1956,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2050,20,1625000,20140612
CO,Colorado,8,State,Colorado,1,0,1957,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),3656802000,28,1664000,20140612
